24	9,25,81,201,225,233,313,329,361,385,441,444,460,465,473,489,521,529,609,673,697,721,737,769,793,801,817,831,905,969,
25	1,121,137,178,225,321,341,345,369,379,401,425,489,561,585,593,639,697,705,745,769,780,881,913,937,953,993,
26	17,129,185,193,217,241,305,345,427,441,561,582,593,601,609,833,839,977,985,986,
27	9,17,81,137,169,185,225,233,241,281,337,340,353,387,397,417,431,465,497,601,609,633,638,641,729,753,761,801,809,817,849,929,
28	33,97,152,169,193,273,297,312,337,377,390,433,465,506,569,593,641,665,737,865,897,
29	33,89,161,225,297,313,369,377,393,417,461,478,481,505,529,553,593,601,684,729,785,809,817,833,857,865,866,881,913,914,921,977,
30	41,57,65,73,89,93,145,169,217,297,305,353,369,425,433,441,457,561,615,641,689,801,841,882,929,
31	1,25,33,57,81,161,183,185,304,361,369,377,441,465,497,521,553,641,753,785,790,841,849,913,921,945,953,
32	25,57,129,201,297,318,353,385,401,441,474,497,609,633,641,667,737,784,881,913,
33	13,73,81,89,97,113,121,164,201,228,241,265,305,313,337,377,473,486,497,561,585,633,662,697,729,745,801,804,841,905,955,958,985,
34	1,9,11,33,51,89,153,193,217,292,321,473,495,513,633,645,700,745,761,777,785,801,815,841,857,897,905,913,985,
35	33,95,97,113,185,193,200,273,289,393,433,521,529,633,639,649,665,681,707,737,745,777,785,793,889,929,953,961,
36	9,41,73,97,129,153,297,321,393,417,473,480,537,569,697,705,713,753,777,793,810,825,849,856,865,953,
37	25,33,41,57,113,137,177,289,313,353,377,465,505,542,561,569,649,665,673,791,801,857,889,949,
38	49,57,73,105,129,209,225,257,321,377,505,625,689,713,729,737,745,753,825,857,865,900,977,985,
39	9,35,65,74,121,129,161,185,189,313,334,369,417,497,569,687,721,825,833,849,857,913,953,969,
40	161,209,233,241,257,289,321,329,369,377,393,409,465,569,577,649,697,729,753,809,849,873,889,905,
41	17,81,97,109,141,153,212,233,305,316,369,401,417,433,449,473,481,489,532,655,681,689,690,737,753,777,841,873,881,894,897,945,969,
42	33,65,101,105,113,177,185,225,233,289,329,361,369,385,401,433,441,457,465,529,534,545,577,582,641,697,727,809,897,
43	143,145,177,185,225,251,257,281,292,313,329,361,385,401,449,500,505,509,721,827,841,857,873,
44	9,17,49,73,193,225,241,257,266,321,329,353,374,409,425,473,505,513,529,537,545,665,705,721,737,773,793,825,849,889,897,905,959,977,
45	25,113,169,177,209,221,245,257,297,305,313,375,449,465,649,681,697,825,841,921,929,961,977,
46	1,25,152,161,185,217,241,305,385,393,401,417,457,507,553,561,569,609,641,657,702,720,741,769,793,833,897,977,993,
47	1,41,49,65,169,193,249,265,273,289,313,329,401,406,425,489,569,661,673,682,697,721,732,737,753,793,841,860,889,891,905,937,945,
48	1,49,89,153,165,185,201,257,273,364,401,409,497,585,601,673,723,761,769,795,823,825,873,921,928,945,961,985,
49	9,25,33,145,157,295,488,497,569,593,649,665,689,737,745,809,833,841,905,945,961,969,
50	18,90,114,122,290,298,322,450,458,482,506,522,578,594,618,642,698,738,746,778,786,810,898,930,
51	2,18,50,90,95,194,341,394,418,426,430,434,482,530,562,594,650,666,730,738,786,802,862,890,992,
52	18,82,90,98,106,154,226,314,338,341,421,490,514,572,579,618,762,818,850,855,889,890,946,
53	18,26,74,98,114,130,154,196,210,234,285,290,396,466,482,538,586,609,682,746,786,830,874,
54	2,186,242,250,289,290,314,338,394,411,442,450,466,498,501,594,642,682,690,706,714,722,810,826,842,858,864,874,914,930,
55	2,74,139,150,210,218,226,258,306,393,394,410,498,578,603,658,690,794,810,842,858,866,902,914,973,
56	58,74,122,154,162,194,223,298,354,470,490,546,563,586,602,650,746,775,786,810,874,906,970,
57	19,99,147,179,187,219,251,299,379,443,483,504,539,627,651,659,691,699,707,979,
58	75,179,227,251,299,305,307,411,419,499,579,613,643,699,747,867,875,883,891,971,979,
59	11,107,115,171,179,211,219,317,323,331,419,427,483,501,531,715,754,761,963,
60	3,11,67,91,99,107,168,227,395,451,515,539,598,611,643,651,715,744,891,963,
61	67,75,83,99,147,179,187,195,203,259,275,299,307,323,363,473,507,513,531,627,643,651,683,819,827,867,916,
62	51,59,150,243,267,347,355,435,459,571,667,672,739,867,915,979,
63	19,35,51,123,131,171,203,256,395,486,507,515,531,635,657,661,667,723,747,780,891,900,939,
64	83,139,295,307,371,395,475,483,539,555,571,611,656,747,811,891,947,971,987,995,
65	27,75,83,99,107,115,123,187,211,251,360,451,465,491,505,643,707,739,747,797,819,843,869,875,979,
66	19,22,67,91,99,155,195,539,571,635,699,749,793,835,891,907,
67	11,59,251,337,395,403,451,483,507,587,651,683,723,779,827,859,899,939,951,
68	27,51,99,115,147,283,307,333,539,627,644,819,923,947,995,
69	35,59,67,75,155,174,345,347,395,403,411,443,475,482,675,699,779,859,883,
70	75,107,115,155,163,211,251,379,475,539,571,611,664,731,747,819,899,923,979,
71	91,131,147,155,211,243,252,259,291,396,467,506,563,587,667,683,715,747,803,822,835,883,923,
72	11,83,91,171,195,260,355,403,435,475,507,515,523,539,563,579,643,657,659,774,843,928,
73	3,11,27,51,75,83,171,259,275,291,331,343,347,459,475,499,602,699,793,811,867,939,
74	59,115,187,203,235,323,371,395,427,507,595,651,667,691,700,747,795,825,835,995,
75	3,19,35,123,211,307,419,435,531,595,675,722,739,755,819,867,876,931,995,
76	47,83,131,179,347,379,475,483,619,731,739,835,915,955,
77	19,115,171,187,208,214,251,339,371,539,603,667,723,739,819,851,963,
78	11,27,35,91,99,127,139,203,288,379,459,483,587,611,619,627,707,763,779,787,851,891,915,935,957,979,
79	27,51,203,259,347,379,406,417,523,562,593,603,670,750,803,835,843,891,907,987,
80	3,67,123,283,371,459,460,488,539,627,819,827,831,875,923,
81	48,96,168,184,264,312,320,344,392,624,627,664,672,728,744,755,784,832,888,936,952,992,
82	5,80,187,400,448,552,672,712,720,792,808,936,944,
83	64,80,88,128,136,192,240,320,328,336,373,384,424,456,520,528,568,768,784,794,832,928,936,992,
84	16,176,184,208,240,320,328,392,448,496,544,584,672,680,760,806,848,920,992,
85	0,8,80,191,224,232,248,296,305,320,344,384,440,496,624,744,768,813,936,968,992,
86	17,144,192,264,331,400,489,496,512,552,664,696,712,744,752,776,888,924,
87	47,88,116,164,224,232,320,328,344,471,497,552,560,583,592,600,640,680,686,768,784,800,808,832,891,936,992,
88	184,208,232,248,272,320,328,352,560,584,600,608,632,680,688,816,856,952,960,
89	40,72,304,400,440,521,552,560,576,584,616,632,672,694,720,736,774,816,920,
90	8,88,144,232,288,344,352,384,482,488,520,672,720,792,800,816,856,914,922,968,
91	0,64,136,153,218,232,280,360,400,414,472,492,496,512,520,544,568,616,648,700,768,784,808,824,944,952,
92	9,51,67,83,107,115,163,196,227,283,311,398,483,515,547,562,571,595,643,659,707,731,742,755,779,847,907,931,942,963,979,
93	19,59,90,123,195,294,371,499,515,579,715,739,955,995,
94	19,27,35,80,83,115,171,218,371,443,467,498,536,579,627,733,739,771,778,843,875,
95	35,51,107,139,155,259,267,467,491,531,563,827,867,
96	75,83,123,171,227,299,387,571,634,643,667,723,771,867,893,939,
97	27,43,186,204,227,282,387,491,499,531,544,555,579,819,979,
98	0,116,188,236,244,268,332,419,428,436,493,508,540,548,564,572,588,700,714,724,876,956,996,
99	100,124,156,316,380,428,492,556,572,580,596,636,652,700,756,804,812,839,852,900,
100	4,20,36,37,44,52,132,188,332,364,372,380,396,492,500,554,596,764,844,868,916,924,
101	4,28,52,60,100,134,156,172,196,236,244,292,348,364,388,396,446,452,484,516,620,740,764,788,854,884,
102	52,84,108,116,140,164,172,187,188,212,244,284,308,348,356,396,428,436,444,564,580,756,764,796,812,820,852,860,892,
103	52,116,140,164,212,220,268,338,348,388,399,412,428,492,516,580,596,604,620,740,788,916,924,988,
104	68,76,97,115,132,172,220,246,260,348,365,388,444,449,452,492,508,629,636,692,790,796,809,813,868,948,972,
105	20,28,84,116,136,156,204,252,268,292,300,316,332,348,380,444,460,519,536,540,580,628,636,732,745,772,844,852,884,908,932,988,
106	20,60,68,100,111,127,164,172,212,219,228,340,341,444,508,596,620,700,812,820,836,908,999,
107	20,76,100,132,204,228,332,380,396,508,511,524,564,588,620,644,684,692,732,780,796,852,892,916,
108	4,68,116,132,156,224,276,316,340,436,444,452,460,524,534,692,716,723,732,780,804,884,901,972,988,
109	4,44,52,60,212,300,476,524,540,580,596,623,644,668,724,732,756,764,772,796,879,980,
110	52,81,84,100,124,164,172,204,364,500,516,540,572,580,612,628,636,652,708,725,804,916,932,
111	36,68,100,115,132,212,252,276,316,324,332,380,412,428,596,612,628,644,699,796,884,892,924,932,964,
112	12,116,156,188,212,225,244,260,356,380,428,455,462,468,532,572,580,604,620,676,708,732,772,812,914,948,988,
113	4,12,61,68,75,76,115,116,170,220,228,236,268,292,308,332,420,562,692,724,740,764,772,855,860,876,
114	20,28,156,196,228,236,300,332,380,396,444,460,484,492,532,692,716,748,
115	52,108,188,316,340,388,420,423,436,460,468,492,556,588,612,628,668,743,768,788,812,860,884,908,
116	4,36,68,124,132,220,260,332,348,404,452,508,540,556,668,692,716,804,828,860,988,
117	13,20,116,132,140,196,212,228,303,332,333,428,492,508,553,628,644,660,700,748,804,948,964,
118	28,60,84,124,148,220,224,236,276,340,364,524,572,636,644,684,692,724,732,740,748,772,788,820,828,868,908,972,
119	292,342,348,396,404,455,460,468,474,483,484,492,500,548,604,644,652,708,804,876,884,948,956,964,
120	44,60,76,188,212,324,332,415,468,476,516,541,564,588,596,628,692,708,716,740,855,908,921,948,970,972,
121	5,21,29,37,85,101,197,253,293,389,397,405,461,525,661,677,685,787,789,845,941,
122	53,61,227,237,253,381,477,501,509,629,781,813,893,901,997,
123	61,85,227,229,245,265,333,341,389,469,485,533,701,717,765,805,833,853,
124	45,73,93,117,181,261,285,328,401,405,421,445,461,469,557,589,733,777,789,857,923,948,973,997,
125	77,80,93,165,190,197,237,269,285,357,413,549,557,765,837,861,893,917,
126	21,61,117,173,221,261,469,480,485,508,597,637,773,861,877,949,965,988,
127	229,269,565,621,629,781,861,869,885,973,
128	18,37,85,117,122,131,188,317,341,365,405,453,501,541,693,717,829,837,853,861,
129	37,53,69,85,242,325,365,421,423,429,445,461,504,666,686,708,717,725,861,879,941,
130	93,117,205,229,231,263,341,437,485,509,522,645,661,768,783,829,925,933,
131	109,150,157,181,205,285,309,341,413,421,453,509,533,541,605,693,717,861,874,893,957,981,
132	37,53,77,189,196,274,325,358,405,413,469,477,501,589,725,733,757,781,941,
133	77,204,221,229,376,389,445,453,461,507,557,565,621,702,757,797,805,821,831,909,
134	5,101,103,261,312,317,661,667,677,683,781,837,885,951,957,989,
135	5,19,45,157,229,261,317,380,477,549,589,621,683,805,837,869,894,
136	13,85,110,429,469,629,664,805,845,925,
137	5,79,85,189,197,205,269,293,405,450,613,645,653,709,765,797,845,896,901,909,973,981,985,
138	5,21,61,73,77,125,205,229,277,293,427,480,485,501,533,534,584,613,757,797,861,957,965,
139	53,101,133,206,221,304,317,381,629,677,741,813,829,853,857,869,949,973,
140	125,141,453,573,616,637,695,757,771,773,821,861,877,901,
141	2,197,205,229,266,317,344,389,397,469,509,813,853,901,989,
142	85,197,237,261,277,357,421,533,557,589,605,613,725,741,861,866,909,935,949,997,
143	5,48,53,77,221,229,253,293,317,357,506,629,635,637,766,781,853,877,885,
144	13,149,157,237,269,365,369,381,474,485,509,517,541,602,707,773,897,925,957,965,
145	85,125,166,193,229,269,371,413,429,479,485,509,555,557,645,701,781,805,916,
146	77,117,118,124,125,213,385,413,445,669,765,797,842,845,903,957,
147	5,21,93,205,277,309,341,445,504,509,517,613,621,653,719,787,805,837,869,
148	44,197,205,326,373,383,397,667,685,757,789,821,829,861,885,949,989,
149	45,72,125,141,293,333,421,541,613,637,669,677,701,741,813,867,877,
150	5,149,189,218,221,317,341,373,405,477,573,741,765,853,877,933,
151	37,117,312,333,453,477,565,616,645,717,885,917,
152	38,54,142,174,186,214,270,288,334,366,374,408,411,414,421,422,438,462,478,486,502,542,566,578,582,590,598,614,622,630,638,647,654,702,758,774,795,918,926,998,
153	6,142,166,174,198,295,310,319,326,342,368,414,430,438,446,454,502,566,590,662,686,750,774,806,830,902,950,958,998,
154	22,130,134,198,250,318,334,438,446,454,502,507,638,646,687,726,750,838,854,934,959,966,971,
155	6,62,110,118,134,150,166,238,262,286,302,374,438,446,478,502,510,526,550,558,566,614,646,662,678,702,726,760,774,782,869,918,934,942,966,
156	14,22,38,110,166,174,222,230,310,382,414,454,494,502,518,566,598,606,614,678,686,782,790,798,862,902,910,934,950,
157	6,46,66,118,198,246,326,366,374,382,422,438,446,574,590,606,609,614,627,646,662,678,701,718,726,734,750,774,790,838,862,886,926,958,
158	22,48,54,62,94,134,147,150,182,219,222,230,238,270,300,398,414,478,526,638,650,742,750,766,790,798,806,840,889,974,990,998,
159	6,102,108,110,118,150,174,182,198,214,254,374,462,486,622,630,638,646,662,718,790,854,862,910,923,950,958,966,
160	6,56,81,102,118,142,181,206,214,222,254,278,286,302,310,350,358,388,390,398,406,414,431,486,550,614,662,678,725,742,774,798,902,982,
161	21,54,62,78,94,118,134,182,222,326,342,350,358,454,462,478,558,590,598,630,638,649,678,734,750,760,830,862,878,902,958,966,974,998,
162	6,38,62,78,110,122,134,188,294,310,342,398,510,566,572,590,686,694,702,718,726,750,790,894,934,958,
163	15,21,38,81,118,134,222,246,270,326,334,342,358,387,398,438,442,481,494,510,526,566,670,702,726,774,806,902,966,
164	6,22,54,62,63,102,126,134,190,206,214,230,294,318,326,342,358,374,382,422,478,510,518,526,638,654,678,702,718,750,782,790,838,854,891,895,902,909,958,982,998,
165	18,54,62,102,134,135,182,206,270,325,326,342,366,440,470,502,516,558,630,666,670,678,764,798,822,934,942,950,974,
166	38,62,86,94,102,270,350,365,374,399,406,422,438,478,502,526,574,622,646,718,726,735,782,806,830,846,854,926,958,982,998,
167	30,134,230,262,270,286,294,358,374,398,430,438,470,486,510,518,654,718,734,742,750,782,950,966,
168	22,110,118,154,182,205,214,238,262,278,334,382,410,446,486,547,550,598,630,678,809,846,878,886,894,896,910,958,990,998,
169	6,38,54,62,86,99,150,166,223,233,342,398,406,454,462,470,526,550,560,582,622,630,646,686,702,734,790,798,813,885,958,982,998,
170	35,97,110,150,206,230,249,252,342,373,390,419,470,486,494,502,510,550,574,606,646,710,782,838,854,886,934,942,
171	22,51,126,134,174,206,214,278,326,343,382,385,468,510,526,550,574,596,630,694,718,734,782,795,838,870,878,966,
172	62,110,134,142,150,171,182,254,262,270,470,510,526,534,539,550,598,670,680,686,694,702,726,758,774,814,846,850,920,942,966,998,
173	14,38,70,150,164,182,254,259,326,350,390,438,446,510,518,526,582,598,622,638,662,694,718,734,742,750,758,806,814,849,918,942,950,958,974,990,
174	14,78,94,142,182,190,230,238,254,262,310,318,334,414,430,446,454,510,565,582,598,624,638,646,662,670,678,718,726,806,830,860,870,878,910,962,
175	22,38,94,182,190,230,252,285,302,326,350,382,459,462,470,534,565,592,603,630,646,686,694,702,726,757,790,798,846,886,887,902,926,974,982,
176	112,134,166,182,190,195,254,270,278,286,321,323,350,358,382,398,454,478,526,574,678,686,710,742,758,782,790,846,903,968,982,
177	36,118,214,222,254,286,318,342,358,382,446,482,499,510,534,592,606,710,726,729,734,750,774,782,870,904,934,
178	6,26,46,54,62,86,175,182,190,198,230,246,262,342,351,406,446,478,494,582,590,622,734,774,782,798,838,854,862,894,926,966,982,
179	6,14,18,22,30,94,134,144,150,157,158,174,202,214,254,294,302,310,334,478,479,526,598,662,686,734,750,758,774,806,830,838,918,926,982,998,
180	78,86,118,238,286,302,340,366,398,430,438,462,510,590,598,654,674,686,718,758,834,854,856,902,918,979,
181	26,30,38,46,62,102,134,190,198,214,222,224,246,294,295,326,334,358,374,406,446,454,462,504,566,606,618,654,662,710,750,766,806,838,846,854,910,921,974,982,
182	38,46,102,142,174,198,206,270,318,334,422,470,486,494,558,566,638,654,686,702,710,726,740,774,782,798,846,902,910,
183	70,134,150,222,226,230,238,262,286,326,342,350,406,415,422,494,534,646,766,798,870,902,918,955,
184	25,27,54,62,126,206,278,286,310,334,349,414,422,430,470,486,518,630,678,710,726,734,774,838,854,900,918,950,
185	87,135,151,175,191,207,263,351,415,487,551,599,703,751,759,775,823,831,847,855,935,943,967,
186	7,31,87,95,167,279,359,375,423,455,555,591,623,639,663,679,727,799,815,831,911,943,967,
187	47,119,176,198,207,223,251,391,431,439,455,535,543,574,647,655,663,751,841,855,879,919,
188	55,64,79,87,95,106,199,223,239,274,287,327,367,495,591,647,663,687,723,735,767,791,799,839,871,935,975,991,
189	15,74,113,119,191,215,279,327,391,415,439,487,551,559,575,591,607,647,671,681,751,794,927,935,943,983,
190	7,95,143,167,263,319,335,343,391,415,495,527,543,583,599,603,639,647,669,711,735,766,791,860,879,895,912,959,
191	63,87,103,351,359,367,373,399,415,539,679,687,735,743,759,775,799,847,927,942,951,
192	87,95,127,196,247,303,335,359,367,399,476,528,537,555,703,864,871,895,911,999,
193	39,50,87,103,112,143,159,231,239,279,319,351,463,498,559,719,751,817,922,945,991,999,
194	25,47,151,207,231,263,319,326,343,351,375,391,399,423,439,487,495,551,583,783,799,807,831,847,855,911,935,975,983,
195	31,88,95,111,127,159,175,255,271,383,511,524,591,607,631,751,775,815,823,871,887,903,911,959,
196	15,95,111,127,151,191,199,215,415,527,543,567,583,591,615,623,679,703,711,879,943,951,971,
197	15,31,191,199,263,279,283,335,359,383,431,527,543,575,607,623,671,766,782,791,807,879,910,911,928,943,951,967,982,983,999,
198	23,63,72,159,207,231,239,271,279,391,416,443,447,519,535,599,639,679,687,695,703,766,775,783,815,839,853,895,911,967,983,999,
199	22,71,87,119,207,215,231,252,303,308,351,366,423,455,456,508,511,525,559,562,603,607,639,687,727,775,815,835,855,895,991,
200	7,105,143,207,279,303,327,391,399,423,447,479,487,511,527,554,567,623,679,687,721,735,783,823,884,927,935,943,999,
201	7,31,71,111,127,159,185,239,311,319,335,351,359,391,399,471,479,487,543,631,679,740,745,823,887,903,
202	31,63,66,93,143,159,175,239,311,340,375,399,471,495,599,655,671,679,711,727,734,735,791,799,807,871,943,
203	23,79,159,200,239,243,247,301,327,391,487,519,536,615,661,679,719,799,815,842,927,935,
204	85,197,333,341,453,509,549,608,630,705,734,749,861,909,925,933,965,998,
205	9,53,69,93,133,157,285,301,309,317,365,373,381,429,445,565,653,701,823,
206	85,174,221,261,285,349,357,477,557,565,637,639,677,781,869,874,933,949,974,
207	21,85,101,373,405,437,461,573,588,701,733,749,781,805,813,816,885,949,
208	85,93,236,245,341,557,560,573,693,
209	57,85,125,133,269,317,417,421,445,477,485,517,541,661,676,693,725,789,813,821,830,943,957,965,989,
210	53,93,183,197,221,309,349,357,405,437,453,501,525,557,613,621,629,653,702,800,813,837,861,957,973,
211	37,118,160,173,325,365,491,525,621,701,813,893,913,
212	16,24,193,216,240,264,310,424,496,584,632,688,776,848,864,904,976,
213	16,72,80,88,152,184,240,256,352,488,520,547,600,616,644,653,676,832,833,864,912,920,936,976,
214	80,128,136,248,262,272,336,360,395,440,478,648,663,696,728,788,832,880,896,976,
215	25,48,176,189,240,264,320,321,376,392,432,592,656,728,768,776,808,840,843,912,944,
216	24,32,64,72,136,152,176,192,248,264,288,384,432,544,564,616,648,672,736,768,792,808,
217	24,25,26,49,160,200,208,280,387,392,408,424,496,560,672,696,704,752,831,832,959,
218	42,48,72,120,136,168,214,376,440,480,520,568,592,613,624,704,728,760,768,792,928,
219	8,152,296,304,336,360,368,504,560,648,784,864,880,891,
220	16,136,200,208,210,216,240,320,328,392,400,416,424,464,488,504,520,528,536,600,604,728,778,784,792,888,915,960,968,
221	80,81,192,216,264,330,440,743,776,816,880,
222	0,136,152,173,232,240,360,392,560,568,576,656,680,688,796,800,832,
223	8,43,48,120,144,240,400,424,472,480,488,536,544,584,600,712,720,736,944,984,988,
224	88,239,264,288,344,384,400,424,464,480,536,546,592,624,704,728,729,733,784,968,
225	16,72,96,120,200,544,584,672,688,720,816,824,912,933,936,
226	7,29,160,221,327,383,535,559,567,583,639,671,767,783,799,823,927,991,
227	39,151,167,199,279,359,375,423,439,455,503,511,543,567,607,631,663,687,791,815,871,943,989,999,
228	95,103,127,143,151,164,167,231,263,367,403,407,440,503,673,676,679,696,783,791,807,815,879,895,935,983,
229	87,151,309,351,394,431,463,535,551,631,639,647,663,679,879,895,983,
230	39,79,95,111,119,239,245,247,295,313,319,335,407,487,511,519,527,543,631,637,727,759,815,831,855,895,911,967,983,998,
231	7,47,175,182,231,279,295,311,343,347,351,439,447,466,487,519,543,601,695,711,735,791,839,855,943,991,
232	24,120,144,152,168,240,288,320,480,496,592,640,664,704,742,784,792,824,888,912,
233	185,304,328,336,495,496,560,664,768,784,936,944,952,
234	144,152,192,310,336,340,384,560,632,650,680,728,752,788,800,856,920,926,
235	0,32,80,129,136,168,240,392,422,512,663,788,880,
236	8,40,80,120,192,240,248,280,344,384,453,456,600,792,800,848,912,960,
237	72,80,112,264,352,384,456,536,600,616,784,832,888,920,984,
238	48,91,235,304,508,512,720,745,754,756,760,832,920,950,952,
239	81,121,137,145,161,169,174,201,209,289,321,353,361,393,433,449,492,521,625,721,753,841,937,
240	9,17,65,81,105,137,177,209,321,393,401,425,505,513,545,585,641,649,673,697,736,785,817,857,889,920,977,985,993,
241	17,25,81,129,145,169,185,193,201,305,333,353,401,414,449,473,505,513,569,593,665,681,713,753,798,921,
242	9,25,81,121,169,209,257,313,329,377,401,489,497,545,665,809,825,879,905,961,977,
243	1,57,97,161,169,201,241,305,321,345,377,385,425,433,489,497,505,553,593,625,641,673,801,841,849,985,
244	25,81,177,289,361,393,457,481,529,609,649,681,709,851,857,889,937,
245	1,113,161,169,209,233,465,618,692,713,729,793,817,841,873,894,991,
246	1,17,169,233,241,321,345,409,649,737,785,841,865,897,905,
247	9,17,44,65,75,169,241,246,337,425,443,473,558,569,577,582,705,745,761,769,777,873,944,
248	41,69,81,113,139,177,185,209,257,281,449,489,529,577,769,857,897,921,937,969,985,
249	89,121,153,169,267,369,530,609,705,713,765,793,905,929,945,969,
250	35,57,73,75,177,249,289,317,321,361,489,497,537,577,649,673,689,697,841,961,
251	41,185,233,313,337,353,361,369,385,417,513,545,553,607,687,705,737,743,777,841,857,889,921,929,953,
252	1,9,177,209,249,385,433,478,577,585,590,601,685,753,835,
253	9,132,195,217,225,249,262,281,305,313,337,449,601,809,913,929,969,
254	33,97,99,113,171,201,249,281,313,329,369,401,465,489,561,601,745,785,833,889,985,
255	1,39,73,101,169,239,249,273,289,297,305,329,441,449,505,521,625,641,649,705,729,737,761,801,806,817,909,
256	25,33,49,81,97,156,169,177,251,257,281,333,345,353,380,444,512,649,729,825,829,881,897,921,945,963,
257	17,33,97,133,193,295,351,433,452,473,513,545,609,634,657,665,673,681,801,809,833,945,953,985,
258	18,50,229,291,314,362,370,431,450,530,594,595,618,690,730,787,826,842,863,874,890,898,914,970,
259	10,37,146,179,234,258,274,298,322,354,378,386,568,626,674,730,738,802,818,874,882,897,914,962,963,
260	2,10,66,130,202,252,266,378,422,468,546,602,626,650,654,666,698,714,722,730,738,786,834,874,882,918,938,968,970,989,994,
261	34,58,82,98,122,162,167,202,209,210,218,238,266,274,354,370,386,402,482,506,602,618,713,758,874,890,898,938,
262	18,138,243,306,450,498,506,522,538,610,642,754,769,826,846,866,890,
263	42,90,386,402,426,482,538,642,746,770,780,794,800,914,930,938,954,
264	2,42,266,362,434,450,466,506,513,650,658,754,827,834,874,882,922,962,970,
265	82,94,122,154,170,202,258,290,322,338,394,434,450,523,554,618,650,658,690,698,754,802,842,850,858,866,970,
266	2,98,122,138,146,154,202,250,393,426,439,474,504,513,570,578,633,634,647,648,698,733,778,858,866,914,962,970,
267	10,98,162,186,226,234,250,282,290,346,418,450,466,498,618,650,754,783,786,874,886,906,928,954,986,
268	26,42,66,138,178,226,234,288,290,426,482,530,538,562,586,602,634,686,698,706,714,722,762,786,922,954,970,
269	66,82,98,106,162,210,242,282,378,402,530,554,602,674,714,778,882,906,978,986,
270	10,18,153,338,341,450,546,650,674,738,858,882,890,
271	2,122,154,170,266,290,314,322,346,378,426,498,522,578,594,811,922,
272	26,58,114,138,226,242,246,266,290,354,362,426,474,490,491,522,586,602,626,650,658,698,722,810,834,850,874,
273	5,90,98,108,114,138,146,242,298,410,442,466,546,553,602,626,686,698,714,786,826,898,930,962,994,
274	67,147,163,331,403,443,467,531,643,691,795,843,915,923,
275	35,51,115,147,155,211,235,555,587,667,795,819,843,867,923,931,955,971,
276	59,219,227,252,259,291,307,323,355,397,443,491,531,675,707,763,875,979,
277	59,99,102,190,203,227,251,491,498,507,515,539,547,579,707,723,891,899,915,923,936,949,979,
278	3,27,35,91,115,123,147,235,283,323,355,451,468,491,563,636,709,739,779,811,851,887,915,947,979,987,999,
279	51,187,251,274,347,401,443,523,707,739,955,
280	35,51,147,195,203,243,275,280,443,539,571,587,611,708,963,
281	19,51,75,179,203,275,331,387,411,427,451,603,683,755,771,793,795,811,970,979,
282	19,20,53,159,235,251,299,379,395,483,515,555,627,649,811,851,868,875,894,
283	82,98,226,274,290,298,306,428,514,610,658,690,698,725,778,810,831,
284	34,50,138,162,175,274,306,362,418,434,570,610,626,756,792,794,849,858,
